GENDER,PROVINCE,RACE,AGE_GROUP,RECORD_DATE,DAY_OF_WEEK,MONTH_OF_YEAR,CHANNEL2,DURATION_CATEGORY,NUMBER_OF_USERS,NUMBER_OF_SESSIONS,AVG_DURATION
female,Kwazulu Natal,black,Young Adults,2016-01-05,Tue,Jan,DStv Events 1,Short,1,1,00:04:35
male,Gauteng,black,Young Adults,2016-01-05,Tue,Jan,DStv Events 1,Short,1,1,00:03:45
male,Kwazulu Natal,None,Young Adults,2016-01-05,Tue,Jan,E! Entertainment,Short,1,1,00:02:56
male,Western Cape,coloured,Young Adults,2016-01-05,Tue,Jan,E! Entertainment,Short,1,1,00:48:50
female,Free State,black,Young Adults,2016-01-05,Tue,Jan,E! Entertainment,Short,1,1,00:01:32
male,Eastern Cape,black,Adults,2016-01-05,Tue,Jan,M-Net,Short,1,1,00:00:39
female,Eastern Cape,black,Adults,2016-01-05,Tue,Jan,M-Net,Short,1,1,00:00:20
male,Gauteng,white,Adults,2016-01-05,Tue,Jan,M-Net,Short,1,1,00:00:07
male,Gauteng,black,Seniors,2016-01-05,Tue,Jan,M-Net,Short,1,1,00:00:54
female,Western Cape,black,Young Adults,2016-01-05,Tue,Jan,SawSee,Short,1,1,00:13:15
male,Western Cape,coloured,Adults,2016-01-05,Tue,Jan,SuperSport Blitz,Short,2,2,00:10:40
None,None,None,Under 18,2016-01-05,Tue,Jan,SuperSport Blitz,Short,1,1,00:00:28
female,Kwazulu Natal,white,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Medium,1,1,01:20:38
male,Kwazulu Natal,black,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Medium,1,1,01:15:44
male,Western Cape,None,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Medium,1,1,01:19:04
female,Mpumalanga,indian_asian,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:01:32
male,Western Cape,black,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:26:06
male,Kwazulu Natal,black,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:40:14
male,Kwazulu Natal,white,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:00
male,Mpumalanga,black,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:02:26
male,Gauteng,white,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:22:24
male,Eastern Cape,black,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:58
female,Western Cape,indian_asian,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:04:56
female,Kwazulu Natal,white,Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:48
female,Mpumalanga,coloured,Under 18,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:06:26
male,Western Cape,coloured,Under 18,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:01:04
male,Western Cape,coloured,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,2,2,00:02:45
male,Gauteng,None,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:43:18
male,Eastern Cape,coloured,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:08:04
male,Mpumalanga,coloured,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:07:12
male,Gauteng,white,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,2,2,00:18:42
male,Western Cape,indian_asian,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:22:36
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:00
male,Limpopo,indian_asian,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:12:28
male,Kwazulu Natal,None,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:08
male,Gauteng,black,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,2,2,00:21:36
male,Mpumalanga,None,Young Adults,2016-01-05,Tue,Jan,Supersport Live Events,Short,1,1,00:00:00
male,Gauteng,white,Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:01:03
male,Western Cape,coloured,Seniors,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:40:12
None,None,None,Under 18,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:03:30
female,Eastern Cape,black,Under 18,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:09:21
male,Western Cape,white,Young Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:00:00
male,Limpopo,black,Young Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:00:00
male,Western Cape,coloured,Young Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:05:24
male,Eastern Cape,black,Young Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:13:12
male,Gauteng,black,Young Adults,2016-01-05,Tue,Jan,Trace TV,Short,1,1,00:00:36
female,Gauteng,black,Adults,2016-01-06,Wed,Jan,Africa Magic,Short,1,1,00:07:23
male,Kwazulu Natal,black,Adults,2016-01-06,Wed,Jan,Africa Magic,Short,1,1,00:00:34
male,Northern Cape,black,Young Adults,2016-01-06,Wed,Jan,Africa Magic,Short,1,1,00:01:14
male,Kwazulu Natal,black,Adults,2016-01-06,Wed,Jan,Boomerang,Short,1,1,00:08:18
female,Gauteng,None,Young Adults,2016-01-06,Wed,Jan,Boomerang,Short,2,2,00:01:55
male,North West,black,Young Adults,2016-01-06,Wed,Jan,Boomerang,Short,1,1,00:12:33
female,North West,black,Young Adults,2016-01-06,Wed,Jan,Boomerang,Short,1,1,00:00:00
female,Limpopo,black,Young Adults,2016-01-06,Wed,Jan,Boomerang,Short,1,2,00:04:45
male,Gauteng,black,Adults,2016-01-06,Wed,Jan,CNN,Short,2,2,00:03:35
male,Gauteng,None,Adults,2016-01-06,Wed,Jan,CNN,Short,1,1,00:02:12
male,Mpumalanga,black,Young Adults,2016-01-06,Wed,Jan,CNN,Short,1,1,00:01:42
male,Gauteng,white,Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:38:21
male,Northern Cape,coloured,Seniors,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:00:39
female,Limpopo,indian_asian,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:00:59
male,Free State,white,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:00:00
male,Gauteng,coloured,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:05:31
male,Limpopo,black,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:00:38
male,Western Cape,black,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:00:00
female,Northern Cape,coloured,Young Adults,2016-01-06,Wed,Jan,Cartoon Network,Short,1,1,00:32:54
male,Mpumalanga,None,Adults,2016-01-06,Wed,Jan,Channel O,Short,1,1,00:17:21
female,Gauteng,coloured,Young Adults,2016-01-06,Wed,Jan,Channel O,Short,1,1,00:02:06
male,Eastern Cape,black,Young Adults,2016-01-06,Wed,Jan,Channel O,Short,1,1,00:01:30
male,North West,black,Young Adults,2016-01-06,Wed,Jan,Channel O,Short,1,1,00:04:48
male,Northern Cape,black,Young Adults,2016-01-06,Wed,Jan,Channel O,Short,1,1,00:01:36
male,Gauteng,black,Young Adults,2016-01-06,Wed,Jan,Channel O,Short,2,2,00:05:38
male,Kwazulu Natal,black,Young Adults,2016-01-06,Wed,Jan,DStv Events 1,Short,1,1,00:01:10
male,Gauteng,coloured,Young Adults,2016-01-06,Wed,Jan,E! Entertainment,Short,1,1,00:03:08
male,Western Cape,coloured,Young Adults,2016-01-06,Wed,Jan,E! Entertainment,Short,1,1,00:01:06
male,Mpumalanga,black,Young Adults,2016-01-06,Wed,Jan,E! Entertainment,Short,1,1,00:03:44
female,Kwazulu Natal,black,Young Adults,2016-01-06,Wed,Jan,MK,Short,1,1,00:00:38
male,Gauteng,black,Adults,2016-01-06,Wed,Jan,SawSee,Short,1,1,00:03:30
male,Mpumalanga,black,Young Adults,2016-01-06,Wed,Jan,SawSee,Short,1,1,00:00:29
female,Mpumalanga,black,Young Adults,2016-01-06,Wed,Jan,SawSee,Short,1,1,00:00:47
male,Eastern Cape,black,Young Adults,2016-01-06,Wed,Jan,SawSee,Short,1,1,00:00:31
male,Western Cape,coloured,Adults,2016-01-06,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:42
male,Gauteng,other,Adults,2016-01-06,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:40
male,Gauteng,black,Adults,2016-01-06,Wed,Jan,SuperSport Blitz,Short,2,2,00:00:21
male,Kwazulu Natal,black,Young Adults,2016-01-06,Wed,Jan,SuperSport Blitz,Short,1,1,00:00:20
male,Gauteng,white,Young Adults,2016-01-06,Wed,Jan,SuperSport Blitz,Short,2,2,00:01:37
male,Mpumalanga,indian_asian,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Medium,1,1,01:00:02
male,Western Cape,coloured,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Medium,1,1,01:00:10
male,Gauteng,white,Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:12:08
male,Eastern Cape,black,Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:00:30
male,Western Cape,white,Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:52:16
male,Gauteng,black,Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,2,3,00:06:43
male,Western Cape,coloured,Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:05:20
male,Eastern Cape,coloured,Seniors,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:16:44
male,Gauteng,None,Under 18,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:01:42
male,Western Cape,coloured,Under 18,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,2,00:02:33
male,Gauteng,white,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,2,2,00:11:43
male,Gauteng,None,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:13:42
male,Western Cape,None,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:24:22
female,Western Cape,white,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:00:16
male,Western Cape,white,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:28:58
male,Eastern Cape,black,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:10:38
male,Kwazulu Natal,coloured,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:27:12
male,Eastern Cape,white,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:38:06
male,Eastern Cape,coloured,Young Adults,2016-01-06,Wed,Jan,Supersport Live Events,Short,1,1,00:09:36
male,Western Cape,coloured,Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:23:06
female,Free State,black,Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:01:00
male,Limpopo,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:10:24
female,Gauteng,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:12:18
male,Mpumalanga,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,4,4,00:04:20
male,Western Cape,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:01:18
male,Gauteng,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,2,2,00:19:54
male,Western Cape,white,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:04:15
male,Eastern Cape,black,Young Adults,2016-01-06,Wed,Jan,Trace TV,Short,1,1,00:15:12
male,Gauteng,white,Young Adults,2016-01-06,Wed,Jan,kykNET,Short,1,1,00:05:54
male,Mpumalanga,black,Adults,2016-01-07,Thu,Jan,Africa Magic,Short,1,1,00:00:00
male,Gauteng,black,Adults,2016-01-07,Thu,Jan,Africa Magic,Short,1,1,00:02:27
male,Free State,black,Adults,2016-01-07,Thu,Jan,Africa Magic,Short,1,1,00:01:15
male,Mpumalanga,black,Young Adults,2016-01-07,Thu,Jan,Africa Magic,Short,1,1,00:18:44
male,Gauteng,black,Young Adults,2016-01-07,Thu,Jan,Africa Magic,Short,3,3,00:16:05
female,Kwazulu Natal,black,Young Adults,2016-01-07,Thu,Jan,Africa Magic,Short,1,1,00:00:00
male,Kwazulu Natal,black,Young Adults,2016-01-07,Thu,Jan,Africa Magic,Short,2,2,00:00:38
female,Gauteng,white,Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:08:13
male,Gauteng,white,Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:14:31
None,None,None,Under 18,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:02:15
male,Western Cape,coloured,Young Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:02:24
male,Gauteng,indian_asian,Young Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:01:43
male,Kwazulu Natal,indian_asian,Young Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:00:19
male,Mpumalanga,white,Young Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:06:04
female,Gauteng,None,Young Adults,2016-01-07,Thu,Jan,Boomerang,Short,1,1,00:00:24
male,Gauteng,black,Adults,2016-01-07,Thu,Jan,CNN,Short,1,1,00:07:34
female,Gauteng,black,Adults,2016-01-07,Thu,Jan,CNN,Short,1,1,00:24:51
male,Gauteng,black,Young Adults,2016-01-07,Thu,Jan,CNN,Short,1,1,00:00:18
male,Gauteng,indian_asian,Adults,2016-01-07,Thu,Jan,Cartoon Network,Short,1,1,00:01:16
female,Western Cape,black,Adults,2016-01-07,Thu,Jan,Cartoon Network,Short,1,1,00:04:07
male,Western Cape,coloured,Adults,2016-01-07,Thu,Jan,Cartoon Network,Short,1,1,00:33:10
male,Western Cape,coloured,Young Adults,2016-01-07,Thu,Jan,Cartoon Network,Short,1,1,00:05:56
female,Kwazulu Natal,black,Adults,2016-01-07,Thu,Jan,Channel O,Medium,1,1,01:08:27
female,Gauteng,white,Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:02:42
male,Western Cape,coloured,Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:00:57
male,Western Cape,None,Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:03:57
male,Gauteng,None,Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:00:21
male,Kwazulu Natal,black,Adults,2016-01-07,Thu,Jan,Channel O,Short,2,2,00:06:33
female,Western Cape,coloured,Young Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:06:24
male,Limpopo,black,Young Adults,2016-01-07,Thu,Jan,Channel O,Short,1,1,00:09:54
male,Eastern Cape,black,Young Adults,2016-01-07,Thu,Jan,Channel O,Short,2,2,00:00:32
male,Gauteng,black,Adults,2016-01-07,Thu,Jan,DStv Events 1,Short,1,1,00:04:10
male,Gauteng,white,Young Adults,2016-01-07,Thu,Jan,DStv Events 1,Short,1,1,00:02:25
male,Eastern Cape,other,Under 18,2016-01-07,Thu,Jan,E! Entertainment,Short,1,1,00:01:44
None,None,None,Under 18,2016-01-07,Thu,Jan,E! Entertainment,Short,1,1,00:00:28
male,Eastern Cape,black,Young Adults,2016-01-07,Thu,Jan,E! Entertainment,Short,1,1,00:00:46
male,Gauteng,white,Young Adults,2016-01-07,Thu,Jan,E! Entertainment,Short,1,1,00:01:40
male,Gauteng,black,Adults,2016-01-07,Thu,Jan,M-Net,Short,1,1,00:00:21
male,Limpopo,black,Seniors,2016-01-07,Thu,Jan,M-Net,Short,1,1,00:01:16
male,Western Cape,black,Adults,2016-01-07,Thu,Jan,SawSee,Short,1,1,00:00:28
male,Gauteng,black,Young Adults,2016-01-07,Thu,Jan,SawSee,Short,1,1,00:00:08
male,Eastern Cape,black,Young Adults,2016-01-07,Thu,Jan,SawSee,Short,1,1,00:00:56
male,Mpumalanga,black,Adults,2016-01-07,Thu,Jan,SuperSport Blitz,Short,1,1,00:00:58
male,Gauteng,white,Adults,2016-01-07,Thu,Jan,SuperSport Blitz,Short,1,1,00:00:00
female,Limpopo,white,Adults,2016-01-07,Thu,Jan,SuperSport Blitz,Short,1,1,00:02:08
male,Eastern Cape,other,Under 18,2016-01-07,Thu,Jan,SuperSport Blitz,Short,1,1,00:03:34
male,Western Cape,coloured,Young Adults,2016-01-07,Thu,Jan,SuperSport Blitz,Short,1,1,00:08:52
male,Kwazulu Natal,black,Young Adults,2016-01-07,Thu,Jan,SuperSport Blitz,Short,2,2,00:05:46
male,Western Cape,other,Adults,2016-01-07,Thu,Jan,Supersport Live Events,Short,1,1,00:03:04
male,Gauteng,indian_asian,Adults,2016-01-07,Thu,Jan,Supersport Live Events,Short,1,1,00:00:22
female,Eastern Cape,black,Young Adults,2016-01-07,Thu,Jan,Supersport Live Events,Short,1,1,00:16:42
male,Kwazulu Natal,black,Adults,2016-01-07,Thu,Jan,Trace TV,Medium,1,1,01:18:24
male,Kwazulu Natal,black,Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:00:00
male,Western Cape,black,Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:39:21
male,Eastern Cape,white,Young Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:02:36
male,Kwazulu Natal,black,Young Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:06:33
male,Gauteng,indian_asian,Young Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,2,00:01:33
male,Eastern Cape,black,Young Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:08:12
male,Limpopo,black,Young Adults,2016-01-07,Thu,Jan,Trace TV,Short,1,1,00:05:06
male,Gauteng,black,Adults,2016-01-07,Thu,Jan,Vuzu,Short,1,1,00:00:11
None,None,None,Under 18,2016-01-07,Thu,Jan,Vuzu,Short,1,1,00:00:01
male,Gauteng,black,Young Adults,2016-01-07,Thu,Jan,Vuzu,Short,1,1,00:01:18
male,Gauteng,black,Adults,2016-01-08,Fri,Jan,Africa Magic,Short,2,2,00:12:51
female,Gauteng,black,Adults,2016-01-08,Fri,Jan,Africa Magic,Short,1,1,00:04:59
female,Western Cape,coloured,Young Adults,2016-01-08,Fri,Jan,Africa Magic,Short,1,1,00:01:08
male,North West,black,Young Adults,2016-01-08,Fri,Jan,Africa Magic,Short,2,2,00:00:11
male,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Africa Magic,Short,1,1,00:00:41
female,North West,black,Young Adults,2016-01-08,Fri,Jan,Africa Magic,Short,1,1,00:01:14
female,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Africa Magic,Short,1,1,00:01:58
male,Western Cape,black,Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:02:30
male,Mpumalanga,black,Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:01:13
male,Eastern Cape,white,Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:14:33
male,Gauteng,None,Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:00:50
None,None,None,Under 18,2016-01-08,Fri,Jan,Boomerang,Short,1,2,00:00:00
male,Limpopo,None,Young Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:01:32
male,Gauteng,indian_asian,Young Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:00:12
female,Gauteng,coloured,Young Adults,2016-01-08,Fri,Jan,Boomerang,Short,1,1,00:11:34
male,Gauteng,black,Adults,2016-01-08,Fri,Jan,CNN,Medium,1,1,01:35:01
male,Kwazulu Natal,indian_asian,Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:11
male,Western Cape,coloured,Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:00
female,Mpumalanga,black,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:34
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,2,00:00:20
male,North West,white,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:00
male,Eastern Cape,white,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:01:06
male,Western Cape,white,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:51
male,Gauteng,white,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,2,2,00:00:35
male,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Cartoon Network,Short,1,1,00:00:00
male,Kwazulu Natal,black,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,1,1,00:44:57
male,Northern Cape,black,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,1,1,00:00:00
female,Western Cape,other,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,1,1,00:00:00
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,2,3,00:00:41
male,Mpumalanga,black,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,2,2,00:09:18
male,Eastern Cape,coloured,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,1,1,00:03:51
male,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Channel O,Short,1,1,00:24:06
None,None,None,Under 18,2016-01-08,Fri,Jan,DStv Events 1,Short,2,2,00:05:43
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,DStv Events 1,Short,1,1,00:05:45
male,Eastern Cape,coloured,Adults,2016-01-08,Fri,Jan,E! Entertainment,Short,1,1,00:16:04
male,Western Cape,coloured,Adults,2016-01-08,Fri,Jan,E! Entertainment,Short,1,1,00:02:32
male,Western Cape,None,Adults,2016-01-08,Fri,Jan,M-Net,Short,1,1,00:05:52
female,Mpumalanga,black,Young Adults,2016-01-08,Fri,Jan,M-Net,Short,1,1,00:05:22
male,Limpopo,black,Adults,2016-01-08,Fri,Jan,MK,Short,1,1,00:00:12
female,North West,black,Young Adults,2016-01-08,Fri,Jan,SawSee,Short,1,1,00:00:32
male,Limpopo,black,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:02:00
female,Mpumalanga,black,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:00:00
male,North West,black,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:01:08
male,Gauteng,black,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:00:38
male,Western Cape,other,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:01:46
male,Gauteng,other,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:00:32
male,Gauteng,white,Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:01:32
None,None,None,Under 18,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:04:04
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:00:50
male,Western Cape,coloured,Young Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:05:24
male,North West,black,Young Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,2,2,00:04:58
male,Mpumalanga,black,Young Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:01:02
female,Free State,None,Young Adults,2016-01-08,Fri,Jan,SuperSport Blitz,Short,1,1,00:10:10
male,Kwazulu Natal,black,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Medium,1,1,02:21:52
male,Western Cape,None,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,2,2,00:01:11
male,Gauteng,black,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,2,2,00:02:56
male,Free State,coloured,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,1,1,00:01:52
male,Western Cape,coloured,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,2,2,00:06:56
male,Gauteng,indian_asian,Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,1,1,00:23:48
male,Gauteng,black,Seniors,2016-01-08,Fri,Jan,Supersport Live Events,Short,1,1,00:00:44
None,None,None,Under 18,2016-01-08,Fri,Jan,Supersport Live Events,Short,1,1,00:00:04
male,Eastern Cape,white,Young Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,1,1,00:33:06
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,2,2,00:00:31
male,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Supersport Live Events,Short,3,3,00:10:59
male,Western Cape,black,Adults,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:21:00
None,None,None,Under 18,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:01:03
female,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:00:15
male,Gauteng,black,Young Adults,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:09:12
male,Eastern Cape,black,Young Adults,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:04:36
male,Gauteng,white,Young Adults,2016-01-08,Fri,Jan,Trace TV,Short,1,1,00:01:54
male,Gauteng,black,Adults,2016-01-08,Fri,Jan,Vuzu,Short,1,1,00:01:03
male,Gauteng,black,Adults,2016-01-09,Sat,Jan,Africa Magic,Short,2,2,00:12:07
male,Kwazulu Natal,white,Adults,2016-01-09,Sat,Jan,Africa Magic,Short,1,1,00:00:08
male,Mpumalanga,black,Adults,2016-01-09,Sat,Jan,Africa Magic,Short,2,2,00:07:12
male,Eastern Cape,black,Young Adults,2016-01-09,Sat,Jan,Africa Magic,Short,1,1,00:00:13
male,Limpopo,black,Young Adults,2016-01-09,Sat,Jan,Africa Magic,Short,3,3,00:00:02
male,Mpumalanga,black,Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,2,00:03:00
male,Mpumalanga,coloured,Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:00:59
male,Gauteng,black,Young Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:17:48
male,Mpumalanga,black,Young Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:03:08
female,Gauteng,black,Young Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:00:03
male,Western Cape,None,Young Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:00:59
male,Limpopo,black,Young Adults,2016-01-09,Sat,Jan,Boomerang,Short,1,1,00:00:35
male,Western Cape,coloured,Adults,2016-01-09,Sat,Jan,CNN,Short,1,1,00:14:31
male,Eastern Cape,coloured,Seniors,2016-01-09,Sat,Jan,CNN,Short,1,1,00:00:35
male,Gauteng,black,Young Adults,2016-01-09,Sat,Jan,CNN,Short,1,1,00:02:28
male,Mpumalanga,white,Young Adults,2016-01-09,Sat,Jan,CNN,Short,1,1,00:00:02
